split,class,file,min_border_dist,f6_border_touch,f9_reflect,s_fit,s_used,cent_dist_f6,cent_dist_f9,cent_dist_delta_f9_minus_f6,lesion_frac_f6,lesion_frac_f9,lesion_frac_delta,img_diff_mean,img_diff_p95
treino,maligno,IMG000111.jpeg,134,False,False,0.987146529562982,0.987146529562982,13.884625434875488,13.88620662689209,0.0015811920166015625,0.12279209,0.122851744,5.96568e-05,1.05633544921875,4.0
treino,maligno,IMG000113.jpeg,169,False,False,3.0476190476190474,1.5,1.482880711555481,1.9405852556228638,0.4577045440673828,0.051395528,0.05124949,-0.00014603883,2.9661390516493054,19.0
treino,maligno,IMG000116.jpeg,110,False,False,2.6482758620689655,1.5,1.3549370765686035,1.989922046661377,0.6349849700927734,0.059961423,0.05982391,-0.00013751164,1.8876749674479167,11.0
treino,maligno,IMG000117.jpeg,0,True,False,1.9793814432989691,1.5,10.513355255126953,57.230655670166016,46.71730041503906,0.13192897,0.13215968,0.00023071468,57.543368869357636,161.0
treino,maligno,IMG000119.jpeg,138,False,False,1.2307692307692308,1.2307692307692308,4.529575824737549,4.095587253570557,-0.4339885711669922,0.12326317,0.1230069,-0.00025627017,6.191553186487268,31.0
treino,maligno,IMG000120.jpeg,156,False,False,2.5098039215686274,1.5,0.9787176847457886,1.6683615446090698,0.6896438598632812,0.0699562,0.069804095,-0.0001521036,4.06658935546875,24.0
treino,maligno,IMG000121.jpeg,184,False,False,1.5421686746987953,1.5,4.622908592224121,4.809642314910889,0.18673372268676758,0.086513944,0.08662564,0.000111699104,3.9900580512152777,18.0
treino,maligno,IMG000122.jpeg,149,False,False,1.737556561085973,1.5,6.365672588348389,7.0641770362854,0.6985044479370117,0.07587484,0.0757606,-0.00011423975,2.881924099392361,14.0
treino,maligno,IMG000123.jpeg,0,True,False,0.6552901023890785,0.6552901023890785,33.513153076171875,49.56483459472656,16.051681518554688,0.28273535,0.2823972,-0.00033813715,21.240162037037038,76.0
treino,maligno,IMG000124.jpeg,0,True,False,0.6609294320137694,0.6609294320137694,7.484714031219482,15.872987747192383,8.3882737159729,0.26693672,0.267298,0.00036129355,28.65525535300926,98.0
treino,maligno,IMG000125.jpeg,16,False,False,1.250814332247557,1.250814332247557,7.336945533752441,7.071692943572998,-0.26525259017944336,0.12609689,0.12632173,0.00022484362,6.572839807581018,29.0
treino,maligno,IMG000126.jpeg,0,False,False,1.1636363636363636,1.1636363636363636,12.826502799987793,13.042019844055176,0.2155170440673828,0.1742453,0.17443639,0.00019109249,14.375002260561343,59.0
treino,maligno,IMG000127.jpeg,99,False,False,1.2,1.2,1.0178920030593872,0.7260357737541199,-0.29185622930526733,0.16577397,0.16590196,0.00012798607,5.022386338975695,18.0
treino,maligno,IMG000129.jpeg,85,False,False,1.391304347826087,1.391304347826087,6.466057777404785,5.766547679901123,-0.6995100975036621,0.129147,0.12902035,-0.00012664497,7.47320556640625,28.0
treino,maligno,IMG000130.jpeg,34,False,False,1.3241379310344827,1.3241379310344827,11.463032722473145,11.693498611450195,0.23046588897705078,0.1384212,0.13831511,-0.00010608137,6.689676920572917,28.0
treino,maligno,IMG000131.jpeg,0,True,False,0.7917525773195876,0.7917525773195876,46.74580383300781,91.2176513671875,44.47184753417969,0.14504638,0.14504111,-5.275011e-06,46.85143364800347,143.0
treino,maligno,IMG000132.jpeg,0,False,False,0.7485380116959064,0.7485380116959064,41.78166198730469,41.76683044433594,-0.01483154296875,0.14436881,0.14408737,-0.00028143823,1.6747572157118056,8.0
treino,maligno,IMG000134.jpeg,100,False,False,0.9056603773584906,0.9056603773584906,7.026785850524902,7.029272079467773,0.0024862289428710938,0.20896417,0.20922703,0.00026285648,2.791714138454861,8.0
treino,maligno,IMG000136.jpeg,0,True,False,1.1327433628318584,1.1327433628318584,51.10981369018555,78.23796844482422,27.128154754638672,0.3003514,0.30001318,-0.00033822656,24.00493480541088,89.0
treino,maligno,IMG000137.jpeg,100,False,False,1.761467889908257,1.5,6.41770076751709,5.826986312866211,-0.5907144546508789,0.12914588,0.12914592,4.4703484e-08,5.645684136284722,23.0
treino,maligno,IMG000138.jpeg,154,False,False,1.4883720930232558,1.4883720930232558,3.1011927127838135,2.710949420928955,-0.3902432918548584,0.14934206,0.14909907,-0.00024299324,13.315592447916666,51.0
treino,maligno,IMG000139.jpeg,0,False,False,0.7177570093457943,0.7177570093457943,36.32099914550781,36.37096405029297,0.04996490478515625,0.08117333,0.081169456,-3.874302e-06,2.2680121527777777,12.0
treino,maligno,IMG000140.jpeg,0,False,False,0.7007299270072993,0.7007299270072993,38.83145523071289,38.92302703857422,0.09157180786132812,0.0755329,0.07543303,-9.986758e-05,3.3966810438368054,18.0
treino,maligno,IMG000142.jpeg,52,False,False,0.9481481481481482,0.9481481481481482,4.112476348876953,4.382900238037109,0.27042388916015625,0.15603954,0.15594584,-9.36985e-05,5.110337999131945,18.0
treino,maligno,IMG000143.jpeg,41,False,False,0.987146529562982,0.987146529562982,3.0504043102264404,3.047091484069824,-0.003312826156616211,0.17981589,0.1795294,-0.00028648973,2.085116916232639,7.0
treino,maligno,IMG000144.jpeg,232,False,False,1.517786561264822,1.5,10.793645858764648,11.512093544006348,0.7184476852416992,0.14884342,0.1486476,-0.00019581616,8.207390679253471,29.0
treino,maligno,IMG000146.jpeg,101,True,True,0.7485380116959064,0.7485380116959064,5.750293731689453,40.291656494140625,34.54136276245117,0.06878838,0.06895273,0.00016435236,45.25507722077546,148.0
treino,maligno,IMG000148.jpeg,60,True,True,0.6869409660107334,0.6869409660107334,23.707963943481445,66.61575317382812,42.90778923034668,0.08134013,0.081428796,8.866936e-05,59.607767740885414,173.0
treino,maligno,IMG000149.jpeg,0,True,False,0.9458128078817734,0.9458128078817734,50.70466995239258,60.655277252197266,9.950607299804688,0.32188994,0.32196385,7.390976e-05,22.392933033130788,74.0
treino,maligno,IMG000150.jpeg,0,True,True,0.7901234567901234,0.7901234567901234,7.767117977142334,3.4868240356445312,-4.280293941497803,0.16731964,0.16742839,0.000108748674,21.42205132378472,66.0
treino,maligno,IMG000151.jpeg,21,True,False,1.1531531531531531,1.1531531531531531,8.411043167114258,31.233394622802734,22.822351455688477,0.16961189,0.1695101,-0.00010178983,62.741396303530095,161.0
treino,maligno,IMG000152.jpeg,0,True,False,0.7757575757575758,0.7757575757575758,54.526424407958984,64.77011108398438,10.24368667602539,0.23685768,0.23669635,-0.00016133487,63.081662778501155,166.0
treino,maligno,IMG000153.jpeg,5,True,False,1.606694560669456,1.5,15.318659782409668,20.130956649780273,4.8122968673706055,0.113618106,0.1135228,-9.530783e-05,21.62117965133102,66.0
treino,maligno,IMG000156.jpeg,109,False,False,1.465648854961832,1.465648854961832,11.201045036315918,11.194976806640625,-0.006068229675292969,0.19125995,0.19112723,-0.00013272464,2.2075670030381946,7.0
treino,maligno,IMG000157.jpeg,157,False,False,1.5673469387755101,1.5,5.9446306228637695,7.003841876983643,1.059211254119873,0.15741841,0.157458,3.9592385e-05,15.850701226128471,52.0
treino,maligno,IMG000159.jpeg,120,False,False,1.146268656716418,1.146268656716418,8.02908992767334,7.958621501922607,-0.07046842575073242,0.16997546,0.1702911,0.0003156364,4.949442545572917,19.0
treino,maligno,IMG000161.jpeg,76,False,False,1.310580204778157,1.310580204778157,4.820677280426025,4.9666056632995605,0.14592838287353516,0.20098206,0.20096157,-2.0489097e-05,3.8697916666666665,12.0
treino,maligno,IMG000162.jpeg,55,True,False,0.9795918367346939,0.9795918367346939,7.0995893478393555,6.905409812927246,-0.19417953491210938,0.08548372,0.08564228,0.0001585558,13.697740342881945,48.0
treino,maligno,IMG000163.jpeg,54,False,False,1.0026109660574412,1.0026109660574412,8.039778709411621,8.123687744140625,0.0839090347290039,0.074616924,0.07481169,0.00019476563,7.182305230034722,36.0
treino,maligno,IMG000164.jpeg,53,False,False,0.987146529562982,0.987146529562982,8.31773567199707,8.317617416381836,-0.000118255615234375,0.12468563,0.12488423,0.00019860268,1.9514454029224537,8.0
treino,maligno,IMG000165.jpeg,55,False,False,0.9696969696969697,0.9696969696969697,14.347163200378418,14.375248908996582,0.028085708618164062,0.11518865,0.11517056,-1.809001e-05,10.50499584056713,48.0
treino,maligno,IMG000166.jpeg,65,False,False,1.292929292929293,1.292929292929293,7.053400993347168,7.054059028625488,0.0006580352783203125,0.21798411,0.21822323,0.00023911893,2.2937034324363426,7.0
treino,maligno,IMG000171.jpeg,66,False,False,1.0666666666666667,1.0666666666666667,5.457438945770264,5.1954779624938965,-0.2619609832763672,0.24298747,0.24268672,-0.00030075014,11.018925419560185,42.0
treino,maligno,IMG000172.jpeg,123,False,False,3.4909090909090907,1.5,4.3280158042907715,4.787146091461182,0.45913028717041016,0.025562312,0.025562312,0.0,0.4469672309027778,3.0
treino,maligno,IMG000173.jpeg,203,False,False,2.742857142857143,1.5,6.017963886260986,6.017963886260986,0.0,0.027245462,0.027245462,0.0,0.2336764865451389,1.0
treino,maligno,IMG000174.jpeg,66,False,False,1.606694560669456,1.5,5.634162425994873,5.1622819900512695,-0.4718804359436035,0.15107453,0.15128554,0.00021101534,7.916171603732639,30.0
treino,maligno,IMG000175.jpeg,69,False,False,1.5673469387755101,1.5,5.75871467590332,6.649900436401367,0.8911857604980469,0.13516587,0.13498223,-0.00018364191,3.6186500831886574,14.0
treino,maligno,IMG000177.jpeg,0,True,False,1.9793814432989691,1.5,16.482933044433594,97.38249969482422,80.89956665039062,0.12196461,0.12196464,2.9802322e-08,71.84153464988425,172.0
treino,maligno,IMG000178.jpeg,83,False,False,1.8916256157635467,1.5,1.0120265483856201,1.7894827127456665,0.7774561643600464,0.13550717,0.13599509,0.00048792362,8.983384874131945,37.0
treino,maligno,IMG000179.jpeg,68,True,False,0.649746192893401,0.649746192893401,7.011189937591553,24.66439437866211,17.653204441070557,0.14321464,0.14336248,0.00014783442,47.52485261140046,130.0
treino,maligno,IMG000180.jpeg,0,True,False,1.606694560669456,1.5,57.455543518066406,108.60199737548828,51.146453857421875,0.15539278,0.15532988,-6.28978e-05,28.475050184461807,97.0
treino,maligno,IMG000182.jpeg,74,False,False,1.136094674556213,1.136094674556213,3.401973247528076,3.90190052986145,0.499927282333374,0.1801899,0.18032451,0.00013461709,3.6015941478587963,14.0
treino,maligno,IMG000184.jpeg,12,False,False,1.0666666666666667,1.0666666666666667,7.145146369934082,7.1452226638793945,7.62939453125e-05,0.15478387,0.15487522,9.134412e-05,0.7872020580150463,3.0
treino,maligno,IMG000185.jpeg,80,False,False,0.9552238805970149,0.9552238805970149,4.898041725158691,4.923351764678955,0.025310039520263672,0.22637862,0.2262862,-9.2417e-05,4.551371256510417,13.0
treino,maligno,IMG000187.jpeg,140,False,False,1.0158730158730158,1.0158730158730158,20.09990882873535,20.563507080078125,0.46359825134277344,0.09685714,0.096988894,0.00013175607,4.164876302083333,18.0
treino,maligno,IMG000190.jpeg,68,False,False,1.641025641025641,1.5,3.2501046657562256,2.563749313354492,-0.6863553524017334,0.09217194,0.09188029,-0.00029164553,3.6726616753472223,18.0
treino,maligno,IMG000192.jpeg,150,False,False,1.6623376623376624,1.5,7.1955132484436035,6.523339748382568,-0.6721735000610352,0.082145125,0.08226381,0.00011868775,2.591701931423611,13.0
treino,maligno,IMG000194.jpeg,0,True,False,1.8823529411764706,1.5,18.331850051879883,57.257720947265625,38.92587089538574,0.080744624,0.080479056,-0.0002655685,36.741988570601855,115.0
treino,maligno,IMG000195.jpeg,0,True,False,2.1818181818181817,1.5,32.43482971191406,92.1183853149414,59.683555603027344,0.058808982,0.05880899,7.450581e-09,36.55055519386574,127.0
treino,maligno,IMG000196.jpeg,187,False,False,2.0210526315789474,1.5,0.6885169744491577,0.32781586050987244,-0.3607011139392853,0.06285796,0.06285797,7.450581e-09,1.7621527777777777,9.0
treino,maligno,IMG000197.jpeg,0,True,False,1.641025641025641,1.5,2.8695285320281982,16.341365814208984,13.471837282180786,0.10251854,0.10251853,-1.4901161e-08,26.505126953125,84.0
treino,maligno,IMG000198.jpeg,73,False,False,2.56,1.5,4.982882499694824,5.19668436050415,0.21380186080932617,0.08030649,0.08050523,0.00019873679,2.1494276258680554,13.0
treino,maligno,IMG000200.jpeg,185,False,False,1.391304347826087,1.391304347826087,2.347930669784546,2.349658727645874,0.001728057861328125,0.12032774,0.120537005,0.00020926446,1.36309814453125,5.0
treino,maligno,IMG000201.jpeg,178,False,False,1.517786561264822,1.5,2.7461318969726562,2.8210842609405518,0.07495236396789551,0.15009886,0.14990135,-0.00019751489,9.85968017578125,33.0
treino,maligno,IMG000202.jpeg,128,False,False,1.146268656716418,1.146268656716418,23.856616973876953,24.156713485717773,0.3000965118408203,0.14643782,0.14652406,8.623302e-05,4.593485514322917,16.0
treino,maligno,IMG000203.jpeg,99,False,False,2.56,1.5,2.8357298374176025,3.736372232437134,0.9006423950195312,0.070649736,0.070848204,0.00019846857,2.79266357421875,17.0
treino,maligno,IMG000204.jpeg,103,False,False,2.823529411764706,1.5,1.3593069314956665,1.7049601078033447,0.3456531763076782,0.055703275,0.055703267,-7.450581e-09,1.0572848849826388,6.0
treino,maligno,IMG000205.jpeg,157,False,False,1.4222222222222223,1.4222222222222223,11.99181842803955,11.906492233276367,-0.0853261947631836,0.1331566,0.13329633,0.00013972819,6.193678114149305,24.0
treino,maligno,IMG000207.jpeg,0,True,False,0.7789046653144016,0.7789046653144016,6.587826251983643,19.193092346191406,12.605266094207764,0.11629604,0.116392285,9.62466e-05,33.88831696686921,125.0
treino,maligno,IMG000208.jpeg,253,False,False,0.28402366863905326,0.28402366863905326,22.201871871948242,22.23363494873047,0.03176307678222656,0.16028447,0.16041204,0.00012756884,4.243738245081018,15.0
treino,maligno,IMG000209.jpeg,299,False,False,0.44651162790697674,0.44651162790697674,5.556629180908203,5.716284275054932,0.15965509414672852,0.19842905,0.19823048,-0.00019857287,2.9124213324652777,9.0
treino,maligno,IMG000210.jpeg,542,False,False,1.606694560669456,1.5,10.294915199279785,10.558968544006348,0.2640533447265625,0.13864186,0.13911311,0.00047124922,2.0365758825231484,8.0
treino,maligno,IMG000211.jpeg,507,False,False,1.3763440860215055,1.3763440860215055,4.839588642120361,4.839682579040527,9.393692016601562e-05,0.17523758,0.17549077,0.00025318563,0.9058024088541666,4.0
treino,maligno,IMG000212.jpeg,90,False,False,0.6213592233009708,0.6213592233009708,11.938433647155762,11.685022354125977,-0.25341129302978516,0.10218311,0.101931125,-0.0002519861,4.428975423177083,18.0
treino,maligno,IMG000215.jpeg,0,True,True,0.21262458471760798,0.21262458471760798,28.96799087524414,79.04373931884766,50.075748443603516,0.1773442,0.17712012,-0.00022408366,59.588815194589124,138.0
treino,maligno,IMG000217.jpeg,396,False,False,0.32680851063829786,0.32680851063829786,1.2897250652313232,1.2914283275604248,0.0017032623291015625,0.12553935,0.12576823,0.00022888184,1.1961534288194444,5.0
treino,maligno,IMG000218.jpeg,0,False,False,0.3906408952187182,0.3906408952187182,33.38252639770508,33.382389068603516,-0.0001373291015625,0.16557802,0.16533394,-0.00024408102,1.1950050636574074,5.0
treino,maligno,IMG000219.jpeg,0,True,False,0.31814415907207955,0.31814415907207955,10.847702980041504,14.326171875,3.478468894958496,0.11501588,0.11507103,5.5149198e-05,24.2422937463831,80.0
treino,maligno,IMG000220.jpeg,445,False,False,0.8847926267281107,0.8847926267281107,3.4708850383758545,3.680410385131836,0.20952534675598145,0.090234965,0.09030088,6.591529e-05,1.3924311885127314,7.0
treino,maligno,IMG000221.jpeg,396,False,False,0.8707482993197279,0.8707482993197279,7.2388458251953125,7.66082239151001,0.42197656631469727,0.18966399,0.18957996,-8.402765e-05,3.1788194444444446,10.0
treino,maligno,IMG000223.jpeg,106,False,False,0.5647058823529412,0.5647058823529412,3.1034629344940186,3.1033170223236084,-0.00014591217041015625,0.23198612,0.23194139,-4.4733286e-05,1.7628806785300926,6.0
treino,maligno,IMG000224.jpeg,250,False,False,0.5363128491620112,0.5363128491620112,9.675992965698242,9.93950366973877,0.26351070404052734,0.1805123,0.1806708,0.00015850365,6.109185112847222,23.0
treino,maligno,IMG000226.jpeg,178,True,False,0.24242424242424243,0.24242424242424243,3.8217320442199707,88.14976501464844,84.32803297042847,0.04515564,0.04531272,0.00015708059,55.16291413483796,127.0
treino,maligno,IMG000227.jpeg,511,False,False,0.32653061224489793,0.32653061224489793,4.253095626831055,4.25355863571167,0.0004630088806152344,0.07976019,0.07984964,8.945167e-05,1.1466267903645833,5.0
treino,maligno,IMG000230.jpeg,0,True,False,0.5501432664756447,0.5501432664756447,41.03871536254883,62.136566162109375,21.097850799560547,0.19829565,0.19814494,-0.00015071034,21.05004204644097,77.0
treino,maligno,IMG000231.jpeg,0,True,False,0.768,0.768,48.4984245300293,125.93572998046875,77.43730545043945,0.12484423,0.12489682,5.2586198e-05,32.333853262442126,103.0
treino,maligno,IMG000232.jpeg,126,False,False,0.3609022556390977,0.3609022556390977,12.638096809387207,12.325746536254883,-0.3123502731323242,0.15490812,0.155062,0.00015388429,4.574944390190972,17.0
treino,maligno,IMG000233.jpeg,171,False,False,0.39669421487603307,0.39669421487603307,4.794849872589111,4.805895805358887,0.01104593276977539,0.15478747,0.15479642,8.955598e-06,2.6191541883680554,9.0
treino,maligno,IMG000607.jpeg,243,False,False,0.2575452716297787,0.2575452716297787,5.411364555358887,5.407461166381836,-0.0039033889770507812,0.15979159,0.15957798,-0.00021360815,1.0113864474826388,4.0
treino,maligno,IMG000608.jpeg,257,False,False,0.2582380632145259,0.2582380632145259,24.443071365356445,24.329145431518555,-0.11392593383789062,0.11549403,0.115308374,-0.00018565357,2.0854469581886574,9.0
treino,maligno,IMG001350.jpeg,93,False,False,0.5844748858447488,0.5844748858447488,13.631041526794434,14.110737800598145,0.47969627380371094,0.17831577,0.17808348,-0.0002322942,5.363532172309028,16.0
treino,maligno,IMG001363.jpeg,342,False,False,0.5267489711934157,0.5267489711934157,11.866669654846191,11.610922813415527,-0.25574684143066406,0.16640654,0.16627486,-0.00013168156,4.13880298755787,15.0
treino,maligno,IMG001364.jpeg,352,False,False,0.47880299251870323,0.47880299251870323,1.133596420288086,1.133217215538025,-0.00037920475006103516,0.15011658,0.15006602,-5.055964e-05,1.4322238498263888,5.0
treino,maligno,IMG001373.jpeg,0,True,True,0.493573264781491,0.493573264781491,58.22706604003906,83.23291778564453,25.00585174560547,0.08560346,0.08570347,0.00010000914,50.0496509693287,152.0
treino,maligno,IMG001377.jpeg,93,False,False,0.36923076923076925,0.36923076923076925,5.611891746520996,5.712380886077881,0.10048913955688477,0.21147016,0.21154293,7.277727e-05,7.052318431712963,26.0
treino,maligno,IMG001378.jpeg,114,False,False,0.36432637571157495,0.36432637571157495,4.695139408111572,4.818386077880859,0.12324666976928711,0.21310417,0.21339628,0.00029210746,3.2109013310185186,11.0
treino,maligno,IMG001379.jpeg,205,False,False,0.5333333333333333,0.5333333333333333,10.48072624206543,10.382518768310547,-0.09820747375488281,0.07697574,0.07690063,-7.51093e-05,6.048787434895833,24.0
treino,maligno,IMG001385.jpeg,10,True,False,0.3522935779816514,0.3522935779816514,14.985516548156738,46.27625274658203,31.290736198425293,0.09470259,0.094797224,9.4637275e-05,44.732627586082174,150.0
treino,maligno,IMG001395.jpeg,20,True,True,0.9230769230769231,0.9230769230769231,6.790096759796143,62.60744857788086,55.81735181808472,0.10595897,0.10578405,-0.00017491728,57.40065285011574,143.0
treino,maligno,IMG001397.jpeg,296,False,False,0.4266666666666667,0.4266666666666667,12.613822937011719,12.869519233703613,0.25569629669189453,0.116721444,0.11683199,0.000110544264,4.172254774305555,17.0
treino,maligno,IMG001402.jpeg,405,False,False,0.35687732342007433,0.35687732342007433,5.176310062408447,5.8587188720703125,0.6824088096618652,0.12535818,0.12556757,0.00020939112,3.4893482349537037,16.0
treino,maligno,IMG001406.jpeg,0,False,False,0.4904214559386973,0.4904214559386973,7.178036689758301,7.177639484405518,-0.0003972053527832031,0.19282462,0.1926449,-0.0001797229,3.3187934027777777,10.0
treino,maligno,IMG001408.jpeg,0,True,True,0.5385694249649369,0.5385694249649369,29.79849624633789,82.90863037109375,53.11013412475586,0.09001011,0.090109564,9.94578e-05,60.611836751302086,180.0
treino,maligno,IMG001409.jpeg,0,True,True,0.8,0.8,46.14970016479492,63.62693405151367,17.47723388671875,0.226583,0.22626169,-0.00032131374,52.6033619068287,128.0
treino,maligno,IMG001410.jpeg,0,False,False,0.4037854889589905,0.4037854889589905,11.769414901733398,11.770353317260742,0.00093841552734375,0.12654302,0.12657934,3.632903e-05,1.1929841218171295,6.0
treino,maligno,IMG001414.jpeg,388,False,False,0.6918918918918919,0.6918918918918919,13.896068572998047,13.895478248596191,-0.0005903244018554688,0.17886053,0.1787911,-6.942451e-05,1.94384765625,6.0
treino,maligno,IMG001419.jpeg,391,False,False,0.5765765765765766,0.5765765765765766,17.563854217529297,17.73483657836914,0.17098236083984375,0.121649235,0.1218058,0.0001565665,2.3172810872395835,10.0
treino,maligno,IMG001430.jpeg,29,False,False,0.3327556325823224,0.3327556325823224,16.912574768066406,16.73876190185547,-0.1738128662109375,0.12937146,0.12928016,-9.1299415e-05,3.5287792064525463,14.0
treino,maligno,IMG001431.jpeg,210,True,True,0.2690960056061668,0.2690960056061668,21.83570671081543,34.110172271728516,12.274465560913086,0.08096715,0.08116005,0.00019290298,43.101169162326386,156.0
treino,maligno,IMG001432.jpeg,286,False,False,0.676056338028169,0.676056338028169,0.12840883433818817,0.3773316740989685,0.24892283976078033,0.061448812,0.06163328,0.00018446892,1.0996636284722223,6.0
treino,maligno,IMG001433.jpeg,255,False,False,0.6713286713286714,0.6713286713286714,8.295011520385742,8.59213924407959,0.29712772369384766,0.1244334,0.1245372,0.00010380149,2.9171820746527777,11.0
treino,maligno,IMG001439.jpeg,60,False,False,0.45336481700118064,0.45336481700118064,14.426342964172363,14.424341201782227,-0.0020017623901367188,0.094137914,0.094118,-1.9915402e-05,0.7113037109375,3.0
treino,maligno,IMG001458.jpeg,99,False,False,0.3874873864783047,0.3874873864783047,1.2679561376571655,1.4442120790481567,0.1762559413909912,0.19871321,0.19855057,-0.00016264617,2.8384263780381946,11.0
treino,maligno,IMG001459.jpeg,214,False,False,0.3327556325823224,0.3327556325823224,5.054912090301514,4.524622917175293,-0.5302891731262207,0.20241639,0.20248519,6.879866e-05,5.945118091724537,27.0
treino,maligno,IMG001471.jpeg,0,True,False,0.2694736842105263,0.2694736842105263,5.134358882904053,35.36746597290039,30.233107089996338,0.10465126,0.10486715,0.00021589547,35.0284740306713,96.0
treino,maligno,IMG001474.jpeg,206,False,False,0.3874873864783047,0.3874873864783047,7.0928239822387695,7.572464466094971,0.47964048385620117,0.12157733,0.121621236,4.390627e-05,2.524364330150463,10.0
treino,maligno,IMG001475.jpeg,7,False,False,0.270042194092827,0.270042194092827,10.8387451171875,10.821560859680176,-0.01718425750732422,0.065962896,0.06575883,-0.00020406395,0.7037986472800926,4.0
treino,maligno,IMG001483.jpeg,271,False,False,0.8951048951048951,0.8951048951048951,4.311942100524902,4.287593841552734,-0.02434825897216797,0.23818254,0.23817794,-4.604459e-06,2.7023111979166665,7.0
treino,maligno,IMG001486.jpeg,0,True,True,0.6784452296819788,0.6784452296819788,4.8388848304748535,7.586914539337158,2.7480297088623047,0.1650707,0.16484134,-0.00022935867,19.909272370515048,78.0
treino,maligno,IMG001487.jpeg,0,True,True,0.768,0.768,11.920599937438965,53.833003997802734,41.91240406036377,0.17421563,0.17451864,0.0003030151,63.2245777271412,187.0
treino,maligno,IMG001492.jpeg,497,False,False,0.649746192893401,0.649746192893401,6.170064449310303,6.223599910736084,0.05353546142578125,0.036054876,0.03635151,0.0002966337,0.5517171223958334,3.0
treino,maligno,IMG001505.jpeg,0,True,True,0.5393258426966292,0.5393258426966292,26.50564193725586,94.49919891357422,67.99355697631836,0.06068716,0.060784597,9.743869e-05,87.3475341796875,205.0
treino,maligno,IMG001521.jpeg,68,True,False,0.35555555555555557,0.35555555555555557,24.53379249572754,37.789546966552734,13.255754470825195,0.05986853,0.05968868,-0.00017984957,48.471883138020836,122.0
treino,maligno,IMG001533.jpeg,0,True,False,0.5501432664756447,0.5501432664756447,21.90777587890625,29.64205551147461,7.734279632568359,0.24047944,0.24035533,-0.00012411177,32.21915237991898,91.0
treino,maligno,IMG001534.jpeg,194,True,False,0.4155844155844156,0.4155844155844156,16.77048683166504,41.464263916015625,24.693777084350586,0.052912015,0.052960433,4.8417598e-05,38.37584092881944,106.0
treino,maligno,IMG001545.jpeg,83,False,False,0.4758364312267658,0.4758364312267658,13.479690551757812,13.866790771484375,0.3871002197265625,0.17529559,0.17539912,0.00010353327,6.061286078559028,21.0
treino,maligno,IMG001558.jpeg,0,False,False,0.34814143245693563,0.34814143245693563,13.433674812316895,13.421648025512695,-0.012026786804199219,0.16419475,0.16402504,-0.00016970932,1.6520860460069444,6.0
treino,maligno,IMG001559.jpeg,71,True,True,0.26556016597510373,0.26556016597510373,10.393365859985352,19.051897048950195,8.658531188964844,0.09256641,0.09281811,0.00025170296,22.713695384837962,89.0
treino,maligno,IMG001566.jpeg,163,False,False,0.927536231884058,0.927536231884058,6.690822601318359,6.69361686706543,0.0027942657470703125,0.15016294,0.15033568,0.00017274916,1.16143798828125,4.0
treino,maligno,IMG001573.jpeg,156,False,False,0.5880551301684533,0.5880551301684533,13.49676513671875,13.498422622680664,0.0016574859619140625,0.11710334,0.117334925,0.0002315864,1.7159830729166667,7.0
treino,maligno,IMG001574.jpeg,226,False,False,0.6552901023890785,0.6552901023890785,1.226505994796753,1.9367480278015137,0.7102420330047607,0.17853382,0.1787264,0.0001925826,7.060445149739583,23.0
treino,maligno,IMG001576.jpeg,104,True,True,0.24583866837387963,0.24583866837387963,6.455239295959473,80.66139221191406,74.20615291595459,0.081291676,0.08106273,-0.00022894889,66.51552101417825,175.0
treino,maligno,IMG001577.jpeg,38,False,False,0.3710144927536232,0.3710144927536232,8.495522499084473,7.991905689239502,-0.5036168098449707,0.14618717,0.14606994,-0.000117227435,4.484264232494213,17.0
treino,maligno,IMG001578.jpeg,282,False,False,0.6464646464646465,0.6464646464646465,2.32497239112854,2.1571357250213623,-0.16783666610717773,0.16740029,0.16767897,0.00027868152,4.010762532552083,15.0
treino,maligno,IMG001579.jpeg,485,False,False,0.6442953020134228,0.6442953020134228,8.921720504760742,9.05900764465332,0.13728713989257812,0.076323375,0.07653029,0.00020691752,3.0773993598090277,15.0
treino,maligno,IMG001600.jpeg,128,False,False,0.5990639625585024,0.5990639625585024,12.656538963317871,12.636287689208984,-0.02025127410888672,0.13837345,0.13815755,-0.00021590292,2.5669397424768516,11.0
treino,maligno,IMG001617.jpeg,262,False,False,0.5962732919254659,0.5962732919254659,6.637860298156738,6.338526725769043,-0.2993335723876953,0.24458188,0.2445159,-6.598234e-05,6.176276312934028,17.0
treino,maligno,IMG001629.jpeg,157,False,False,0.7398843930635838,0.7398843930635838,27.440214157104492,27.36064338684082,-0.07957077026367188,0.04989925,0.049873877,-2.5372952e-05,0.9797295464409722,5.0
treino,maligno,IMG001630.jpeg,1,True,True,0.34408602150537637,0.34408602150537637,10.835442543029785,83.6028823852539,72.76743984222412,0.04213912,0.042028897,-0.00011022389,76.69074164496527,200.0
treino,maligno,IMG001631.jpeg,47,True,True,0.34657039711191334,0.34657039711191334,12.16451644897461,29.100889205932617,16.936372756958008,0.041674845,0.041782327,0.000107482076,60.02475088614005,190.0
treino,maligno,IMG001634.jpeg,0,True,False,0.20869565217391303,0.20869565217391303,33.54437255859375,61.450313568115234,27.905941009521484,0.058641717,0.05888909,0.00024737418,51.253031412760414,126.0
